"portfolio_monthly_key","date_key","branch_key","observation_type","portfolio_kbob","disbursements_kbob","overdue_kbob","mora_rate","growth_kbob","amortization_kbob"
"20120501|BR_CEJA|observed","20120501","BR_CEJA","observed","134.2182232","134.2182232","0","0","",""
"20120601|BR_CEJA|observed","20120601","BR_CEJA","observed","1061.6","929.5","0","0","",""
"20120701|BR_CEJA|observed","20120701","BR_CEJA","observed","2052.71","1017.2","0","0","",""
"20120801|BR_CEJA|observed","20120801","BR_CEJA","observed","3876.93","1894","0","0","",""
"20120901|BR_CEJA|observed","20120901","BR_CEJA","observed","6002.42","2289","0","0","",""
"20121001|BR_CEJA|observed","20121001","BR_CEJA","observed","8311.89","2585.8","0","0","",""
"20121101|BR_CEJA|observed","20121101","BR_CEJA","observed","10104.42","2257.4","0","0","",""
"20121201|BR_CEJA|observed","20121201","BR_CEJA","observed","12137.63","2636.9","0","0","",""
"20130101|BR_CEJA|observed","20130101","BR_CEJA","observed","13987.79","2650.2","0","0","",""
"20130201|BR_CEJA|observed","20130201","BR_CEJA","observed","15535.86","2574.8","4.26","0.000274204324704265","",""
"20130301|BR_CEJA|observed","20130301","BR_CEJA","observed","17521.57","3248.9","0","0","",""
"20130401|BR_CEJA|observed","20130401","BR_CEJA","observed","19756.89","3864.6","3.48","0.000176141082933599","",""
"20130501|BR_CEJA|observed","20130501","BR_CEJA","observed","21094.99","2794.6","42.28","0.00200426736395703","",""
"20130601|BR_CEJA|observed","20130601","BR_CEJA","observed","21892.1","2372","29.31","0.00133883912461573","",""
"20130701|BR_CEJA|observed","20130701","BR_CEJA","observed","23572.65","3440.3","38.18","0.00161967364721404","",""
"20130801|BR_CEJA|observed","20130801","BR_CEJA","observed","24300.73","2701.2","-16.22","-0.000667469660376458","",""
"20130901|BR_CEJA|observed","20130901","BR_CEJA","observed","25587.26","3373.2","8.34","0.00032594345779892","",""
"20131001|BR_CEJA|observed","20131001","BR_CEJA","observed","27680.78","4429","25.51","0.000921578076918353","",""
"20131101|BR_CEJA|observed","20131101","BR_CEJA","observed","29102.1","3889.3","18.26","0.000627446129317128","",""
"20131201|BR_CEJA|observed","20131201","BR_CEJA","observed","30579.71","3974.8","18.03","0.000589606637865434","",""
"20140101|BR_CEJA|observed","20140101","BR_CEJA","observed","31595.04","3832.6","40.98","0.00129703902891087","",""
"20140201|BR_CEJA|observed","20140201","BR_CEJA","observed","32620.76","3914.4","2.96","9.07397620411051e-05","",""
"20140301|BR_CEJA|observed","20140301","BR_CEJA","observed","33352.14","3552.1","-46.17","-0.00138431896723868","",""
"20140401|BR_CEJA|observed","20140401","BR_CEJA","observed","34160.23","3955.2","-70.74","-0.00207082914839859","",""
"20140501|BR_CEJA|observed","20140501","BR_CEJA","observed","35453.44","4113.1","-86.83","-0.00244912764459528","",""
"20140601|BR_CEJA|business_projection","20140601","BR_CEJA","business_projection","37130.91","","169.94","","1677.47",""
"20140601|BR_CEJA|observed","20140601","BR_CEJA","observed","37130.91","4065.5","-22.72","-0.000611889124182521","",""
"20140701|BR_CEJA|business_projection","20140701","BR_CEJA","business_projection","38609.18","2086.88709174665","0.155324588811721","4.0229963136156e-06","601.6","1485.28709174665"
"20140701|BR_CEJA|observed","20140701","BR_CEJA","observed","38609.18","4913.3","-188.21","-0.00487474740463278","",""
"20140801|BR_CEJA|business_projection","20140801","BR_CEJA","business_projection","39210.78","3497.37553768418","-9.16755954533914e-05","-2.33802019376792e-09","2086.9827027027","1410.39283498148"
"20140901|BR_CEJA|business_projection","20140901","BR_CEJA","business_projection","41297.7627027027","3679.86359903593","2.27128069419604e-07","5.49976692574534e-12","2010.80923076923","1669.0543682667"
"20141001|BR_CEJA|business_projection","20141001","BR_CEJA","business_projection","43308.5719334719","5089.75191918422","3.97817085419099e-10","9.18564311079576e-15","2014.52500988794","3075.22690929628"
"20141101|BR_CEJA|business_projection","20141101","BR_CEJA","business_projection","45323.0969433599","5739.99229273715","-8.14438508895667e-13","-1.79696129307639e-17","2474.77553905554","3265.21675368161"
