"inclusion_metric_key","date_key","branch_key","observation_type","clients","portfolio_kbob","clients_per_million_bob","client_outreach_index","portfolio_depth_index","risk_penalty","inclusion_responsibility_score","portfolio_balance_score","clients_balance_score"
"20140101|BR_CEJA|observed","20140101","BR_CEJA","observed","1908","31595.04","60.3892256506084","0.890756302521008","0.818329734016625","0.935148048554457","87.7906681176383","0.994796993548163","0.994698096757343"
"20140201|BR_CEJA|observed","20140201","BR_CEJA","observed","1979","32620.76","60.6668882024821","0.92390289449113","0.844896472807762","0.995463011897945","91.4512991467483","0.993603589891228","0.992157329044236"
"20140301|BR_CEJA|observed","20140301","BR_CEJA","observed","2011","33352.14","60.2959810075156","0.938842203548086","0.863839636065827","1","92.8572992593791","0.993085658118758","0.991028187599661"
"20140401|BR_CEJA|observed","20140401","BR_CEJA","observed","2041","34160.23","59.7478412762443","0.952847805788982","0.884769632507088","1","94.1854792646617","0.993729576844634","0.989340832724616"
"20140501|BR_CEJA|observed","20140501","BR_CEJA","observed","2082","35453.44","58.724907935591","0.971988795518207","0.918264516366315","1","96.1473752668998","0.992509050327526","0.987680658428714"
"20140601|BR_CEJA|observed","20140601","BR_CEJA","observed","2104","37130.91","56.6643801619729","0.982259570494865","0.961711955550468","1","97.9643371912573","0.990844768631147","0.986570810286404"
"20140701|BR_CEJA|observed","20140701","BR_CEJA","observed","2142","38609.18","55.4790337427524","1","1","1","100","0.988872779411159","0.985740132974836"
"20120301|BR_GLOBAL|observed","20120301","BR_GLOBAL","observed","18","109.8333994","163.884575168671","0.00470342304677293","0.00157241420314367","1","20.282343578433","0","0"
"20120401|BR_GLOBAL|observed","20120401","BR_GLOBAL","observed","79","500.3463987","157.89061379328","0.0206428011497256","0.00716313788069521","1","21.2470341939071","0","0"
"20120501|BR_GLOBAL|observed","20120501","BR_GLOBAL","observed","188","1380.0821646","136.223773353733","0.0491246407107395","0.0197577495459209","1","23.0489645219146","0.351181966414928","0.239022181982798"
"20120601|BR_GLOBAL|observed","20120601","BR_GLOBAL","observed","337","3616.65","93.1801529039304","0.0880585314868043","0.0517772540854231","1","25.9562441969029","0.829482714575987","0.600515985876428"
"20120701|BR_GLOBAL|observed","20120701","BR_GLOBAL","observed","496","6089.38","81.4532842424023","0.129605435066632","0.0871777405838812","1","29.095603970848","0.893850080146173","0.712392689906348"
"20120801|BR_GLOBAL|observed","20120801","BR_GLOBAL","observed","722","10114.16","71.3850680629929","0.18865952443167","0.144797929625654","1","33.7769141103531","0.9455403590773","0.85174300381366"
"20120901|BR_GLOBAL|observed","20120901","BR_GLOBAL","observed","999","14038.5","71.1614488727428","0.261039979095898","0.200980183727541","1","39.0814044666211","0.979014695246897","0.927494060627194"
"20121001|BR_GLOBAL|observed","20121001","BR_GLOBAL","observed","1318","18614.42","70.8053218956057","0.344395087535929","0.266490690001184","0.985092202711661","44.9163191310652","0.988563676398657","0.960484110518305"
